1,https://google.nl/
2,https://surfnet.nl/
3,https://cwi.nl/
4,https://nu.nl/
5,https://nos.nl/
6,https://uu.nl/
7,https://ad.nl/
8,https://transip.nl/
9,https://telegraaf.nl/
10,https://tudelft.nl/
11,https://xs4all.nl/
12,https://rug.nl/
13,https://uva.nl/
14,https://ing.nl/
15,https://utwente.nl/
16,https://digid.nl/
17,https://rijksoverheid.nl/
18,https://tue.nl/
19,https://vu.nl/
20,https://marktplaats.nl/
21,https://wur.nl/
22,https://volkskrant.nl/
23,https://flexwebhosting.nl/
24,https://dns.nl/
25,https://blogspot.nl/
26,https://amazon.nl/
27,https://ru.nl/
28,https://axc.nl/
29,https://rabobank.nl/
30,https://nrc.nl/
31,https://funda.nl/
32,https://neostrada.nl/
33,https://skyberate.nl/
34,https://dn-s.nl/
35,https://belastingdienst.nl/
36,https://universiteitleiden.nl/
37,https://abnamro.nl/
38,https://mijndnsserver.nl/
39,https://ziggo.nl/
40,https://thuisbezorgd.nl/
41,https://rtlnieuws.nl/
42,https://surfconext.nl/
43,https://government.nl/
44,https://eur.nl/
45,https://dumpert.nl/
46,https://rijksmuseum.nl/
47,https://ns.nl/
48,https://solcon.nl/
49,https://deliveroo.nl/
50,https://anony.nl/
51,https://overheid.nl/
52,https://leidenuniv.nl/
53,https://jouwweb.nl/
54,https://ah.nl/
55,https://maastrichtuniversity.nl/
56,https://kvk.nl/
57,https://trouw.nl/
58,https://mijndomein.nl/
59,https://buienradar.nl/
60,https://autoriteitpersoonsgegevens.nl/
61,https://cbs.nl/
62,https://postnl.nl/
63,https://hostnet.nl/
64,https://rivm.nl/
65,https://dpgmedia.nl/
66,https://anwb.nl/
67,https://argewebhosting.nl/
68,https://rvo.nl/
69,https://dutchnews.nl/
70,https://doxygen.nl/
71,https://zxcs.nl/
72,https://parool.nl/
73,https://amsterdam.nl/
74,https://coolblue.nl/
75,https://dyson.nl/
76,https://startpagina.nl/
77,https://nintendo.nl/
78,https://npostart.nl/
79,https://denhaag.nl/
80,https://consumentenbond.nl/
81,https://vangoghmuseum.nl/
82,https://nltimes.nl/
83,https://nextdoor.nl/
84,https://mature.nl/
85,https://tno.nl/
86,https://chello.nl/
87,https://rechtspraak.nl/
88,https://npo.nl/
89,https://zalando.nl/
90,https://vpro.nl/
91,https://open-internet.nl/
92,https://sidn.nl/
93,https://geenstijl.nl/
94,https://home.nl/
95,https://walibifastlane.nl/
96,https://prorail.nl/
97,https://nlnetlabs.nl/
98,https://bbw-chan.nl/
99,https://gelderlander.nl/
100,https://vodafone.nl/
101,https://funix.nl/
102,https://eddie4.nl/
103,https://bookingexperts.nl/
104,https://tripadvisor.nl/
105,https://planet.nl/
106,https://fd.nl/
107,https://schiphol.nl/
108,https://vi.nl/
109,https://uvt.nl/
110,https://avrotros.nl/
111,https://bit.nl/
112,https://hema.nl/
113,https://omroep.nl/
114,https://rdw.nl/
115,https://bnnvara.nl/
116,https://9292.nl/
117,https://robbast.nl/
118,https://demon.nl/
119,https://knaw.nl/
120,https://businessinsider.nl/
121,https://knmi.nl/
122,https://oxilion.nl/
123,https://karwei.nl/
124,https://satserver.nl/
125,https://vans.nl/
126,https://zeelandnet.nl/
127,https://independer.nl/
128,https://shockmedia.nl/
129,https://online.nl/
130,https://politie.nl/
131,https://terk.nl/
132,https://autoweek.nl/
133,https://snsbank.nl/
